title,address,city,state,postal_code,price,zestimate,zestimate_rent,price_to_rent_ratio,facts and features,real estate provider,url
New construction,,Saint Augustine,FL,32084,"$194,999",193505,,,"2 bds, 2.0 ba ,988 sqft",INI REALTY,https://www.zillow.com/homedetails/874-Ervin-St-Saint-Augustine-FL-32084/2077126192_zpid/
