title,address,city,state,postal_code,price,zestimate,zestimate_rent,price_to_rent_ratio,facts and features,real estate provider,url
Multi-family home for sale,,Inwood,WV,25428,"$149,900",,1100,,"None bds, None ba ,1650 sqft",4 State Real Estate LLC,https://www.zillow.com/homedetails/327-Kerns-St-Inwood-WV-25428/205556131_zpid/
Multi-family home for sale,,Inwood,WV,25428,"$149,900",,1100,,"None bds, None ba ,1650 sqft",,https://www.zillow.com/homedetails/327-Kerns-St-Inwood-WV-25428/205556131_zpid/
