title,address,city,state,postal_code,price,zestimate,zestimate_rent,price_to_rent_ratio,facts and features,real estate provider,url
New construction,,Palm Coast,FL,32164,"$182,900+",176862,1295,0.73,"3 bds, 2.0 ba ,1273 sqft",Maronda Homes,https://www.zillow.com/community/palm-coast/2082595672_zpid/
New construction,,Palm Coast,FL,32164,"$192,900+",186426,1300,0.7,"3 bds, 2.0 ba ,1546 sqft",Maronda Homes,https://www.zillow.com/community/palm-coast/2082595663_zpid/
