title,address,city,state,postal_code,price,zestimate,zestimate_rent,price_to_rent_ratio,facts and features,real estate provider,url
New construction,,Ormond Beach,FL,32174,"$154,995",,1575,,"3 bds, 2.0 ba ,1456 sqft",Plantation Oaks of Ormond Beach,https://www.zillow.com/homedetails/2480-Kimball-Dr-Ormond-Beach-FL-32174/2081886696_zpid/
New construction,,Ormond Beach,FL,32174,"$149,995",,1559,,"2 bds, 2.0 ba ,1456 sqft",Plantation Oaks of Ormond Beach,https://www.zillow.com/homedetails/2464-Kimball-Dr-Ormond-Beach-FL-32174/2081886695_zpid/
