title,address,city,state,postal_code,price,zestimate,zestimate_rent,price_to_rent_ratio,facts and features,real estate provider,url
New construction,,Daytona Beach,FL,32114,"$165,000",159221,,,"3 bds, 2.0 ba ,1000 sqft",CHARLES RUTENBERG REALTY ORLANDO,https://www.zillow.com/homedetails/559-Live-Oak-Ave-Daytona-Beach-FL-32114/2076972385_zpid/
New construction,,Daytona Beach,FL,32114,"$165,000",159221,,,"3 bds, 2.0 ba ,1000 sqft",CHARLES RUTENBERG REALTY ORLANDO,https://www.zillow.com/homedetails/561-Live-Oak-Ave-Daytona-Beach-FL-32114/2076972299_zpid/
