title,address,city,state,postal_code,price,zestimate,zestimate_rent,price_to_rent_ratio,facts and features,real estate provider,url
New construction,,Ormond Beach,FL,32174,"$74,900",1298647,,,"3 bds, 2.0 ba ,1344 sqft",Camelot Mobile Home Sales LLC,https://www.zillow.com/homedetails/436-S-Nova-Rd-Ormond-Beach-FL-32174/305841091_zpid/
New construction,,Ormond Beach,FL,32174,"$67,900",193168,,,"2 bds, 2.0 ba ,1232 sqft",Camelot Mobile Home Sales LLC,https://www.zillow.com/homedetails/111-Jasmin-Dr-Ormond-Beach-FL-32174/2080390451_zpid/
