title,address,city,state,postal_code,price,zestimate,zestimate_rent,price_to_rent_ratio,facts and features,real estate provider,url
New construction,,Pensacola,FL,32505,"$139,900",,,,"3 bds, 2.0 ba ,1154 sqft","Gulf Real Estate Group, LLC",https://www.zillow.com/homedetails/3803-W-Jackson-St-Pensacola-FL-32505/44672569_zpid/
New construction,,Pensacola,FL,32505,"$199,900",,,,"3 bds, 2.0 ba ,1275 sqft",KELLER WILLIAMS REALTY GULF COAST,https://www.zillow.com/homedetails/2815-W-Lloyd-St-Pensacola-FL-32505/44723654_zpid/
