title,address,city,state,postal_code,price,zestimate,zestimate_rent,price_to_rent_ratio,facts and features,real estate provider,url
Multi-family home for sale,,Hagerstown,MD,21742,"$250,000",196032,1200,0.61,"4 bds, None ba ,2420 sqft","RG Realty, Inc.",https://www.zillow.com/homedetails/803-Woodland-Way-Hagerstown-MD-21742/37675327_zpid/
